"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
15011428.5546693,6.93217404349707,10.9021740132011,11.195310220588,9.74890865385532,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
25296186.901049,10.659426176222,11.7713248599321,10.2354484130628,9.84033349948004,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0
8278898.69054708,9.87141419411637,5.58019471913576,10.7601464309264,9.04697769135237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
16268468.2326197,10.3924560653977,9.43591459584422,5.92208282952197,10.2368310466409,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1
16697480.7991869,11.0256257650908,9.72292895917781,9.92262952262536,11.83904996817,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
16063906.2913435,7.93517156806774,9.00487567274831,6.23641101783141,7.30379803478718,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
9657400.94265733,6.46870617964305,5.18937990651466,6.01548048737459,7.94696914660744,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1
9206053.77831276,11.8757710254285,9.85667062317953,7.70626323088072,7.37591113499366,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1
11245385.0374744,11.3144231373444,8.56766595738009,5.97436667256989,7.13045898266137,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1
10875222.8202804,5.83098205621354,7.0060200439766,7.49628413305618,8.80609200056642,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
15092734.314156,5.14900418417528,5.27153776213527,8.45692249666899,8.91517462488264,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11048961.0146466,5.60502511099912,5.62098979763687,9.81380164157599,11.6290202091914,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
5134699.18571975,10.0607056065928,6.95522709493525,6.18954206886701,9.19390105875209,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1
10395781.9803971,7.30564349004999,9.49380530556664,9.13845397392288,8.03180152946152,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
3597688.67980039,9.56934667984024,6.3204906838946,11.8765117956791,7.29229368269444,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0
35555386.0866373,10.514290785417,7.07427549548447,10.2828986451495,11.8112135122065,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
33538671.1736071,8.78696435736492,9.57601878512651,9.78094078041613,10.9163385436404,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1
30083730.8914636,5.97553425538354,8.77421190147288,6.57341225980781,8.52642033621669,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
16800825.3776786,6.10344045329839,10.0560497937258,9.84389492287301,10.6933018544223,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
10962957.612078,11.9869880890474,7.61811250494793,9.18897785362788,6.82813317375258,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1
23665462.6194329,5.60404632263817,9.51620553806424,11.3172362623736,11.7148124680389,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1
35321830.8856961,8.13006006996147,11.1529433229007,5.2087741678115,10.1189255339559,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
13988710.1787841,7.39046672312543,5.5953702935949,9.49727121205069,11.0268113084603,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15150896.0541226,9.81321861944161,10.8479204350151,10.8247695262544,6.37180918129161,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
11447870.5276135,11.2478809941094,10.0199571391568,10.4853151396383,6.26772839413024,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1
5730006.39047272,8.82517029461451,8.16380355879664,8.35850932262838,6.84665914485231,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1
10390381.6988495,8.70671654655598,5.51042703446001,11.0383464428596,11.548576827161,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
21776456.7964427,11.299760537222,9.39526570518501,8.22659859713167,10.3942117830738,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1
22585081.1880199,7.44538326584734,9.82007177104242,8.78835515468381,11.121285897214,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
6888429.12947688,5.19594233995304,8.76692716195248,6.12740338291042,7.76976963598281,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15778524.6862098,9.9812326063402,11.8532269748393,9.70612364355475,8.15338225918822,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1
6261686.46410007,10.246334669413,8.00059424387291,11.6079650283791,7.02230951352976,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
9850495.92832899,8.03964724950492,5.30623987689614,7.98768022283912,11.2822945176158,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0
9862613.3527351,11.8955843413714,7.46661238209344,11.810685677221,5.44626410747878,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1
13395170.9687595,6.60638246196322,11.4752790962812,11.0102906301618,8.6408889205195,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
9096212.80328817,10.3617113505024,6.27743548783474,10.7846290480811,6.73599296831526,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1
10404470.9580226,8.00481232767925,9.2197737202514,5.92171750823036,5.23090804787353,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3752140.78127521,10.6048665042035,5.27607651031576,5.09007622138597,8.09870221232995,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1
3500390.27659295,8.66098581114784,5.24923925288022,9.12557430122979,9.72793848416768,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1
12953963.9895099,9.49503983464092,5.82233694312163,10.91710787802,11.8191667869687,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
12372539.700956,8.1972455449868,7.70317487581633,10.3211106681265,9.83871122938581,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
42655547.1204558,10.8322643635329,9.54798975028098,8.30213799444027,11.8079338234384,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
12034952.8672994,11.9063438111916,9.92666245135479,9.46797664416954,6.4354442586191,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
7750694.52484066,10.8184290474746,6.24340199469589,11.2704308272805,8.58246618392877,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0
10501322.697864,8.65168349328451,8.71999747958034,11.0583984972909,7.56772282742895,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
3780033.22551729,11.0006354672369,5.08929704455659,7.10121135343798,8.76800139551051,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
7234537.74775977,5.16492628701963,7.68602313660085,5.34296111669391,7.09633055771701,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
5890071.43830701,9.89120289008133,6.32776181446388,5.42283478891477,6.9716094948817,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
15816332.7408047,10.0350556510966,8.38136108056642,11.5703773351852,7.00828362489119,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
10276288.0054282,10.9082944279071,6.18672647303902,7.86690161610022,10.6467635736335,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1
12486332.6675703,7.96186070470139,6.04579359805211,7.7793427540455,6.31651537073776,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0
19315790.9871181,10.0895282812417,9.24539698264562,11.2037283852696,9.94254150264896,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1
22626862.2285052,5.67532796319574,11.771242787363,10.0179849723354,11.8417406158987,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0
4547763.72598935,7.09970684396103,7.06978131784126,5.26256061019376,5.7294836237561,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
11850131.8979226,7.9502992243506,10.1853335695341,7.5229510308709,5.02351436880417,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1
10915529.0656641,9.48846768750809,6.12759081809781,9.94535829150118,6.06762208836153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
5200740.06961309,9.90797687415034,6.71209532907233,8.14366752654314,6.49389615748078,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1
18274968.6112345,5.29114025179297,10.3944223094732,8.56494746590033,7.84624514821917,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
2441197.39209157,8.49390948261134,5.31944839726202,11.1478782473132,5.32301437598653,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
17902240.8372332,7.49810878862627,9.7230008894112,8.29534301906824,6.73684840253554,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1
9144325.40693524,6.29072281299159,8.08225658209994,9.87186854728498,5.45737659838051,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1
8116058.6928765,6.56924156448804,5.42242238228209,10.6198334135115,6.17534689139575,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
16796667.0771199,6.25346281682141,6.81002053339034,9.81299916328862,10.0171647779644,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
8538813.52259292,9.26526817167178,9.31272559287027,7.81001033307984,8.57958726491779,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1
14740417.6771018,5.91476254211739,10.5852329323534,11.2524876876269,8.02197250118479,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
3765307.01176173,10.7301140215714,6.58806118252687,10.577541526407,8.46243068948388,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
32507375.6369251,5.00180327566341,11.7786478870548,9.81757432152517,10.583320020698,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
25851665.7738338,10.0774189941585,10.9392046292778,6.31742243259214,7.86187640740536,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1
3285933.19545068,8.63764841901138,5.63340281206183,9.96014867234044,5.10742679797113,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
5201187.89747735,11.7795282851439,6.39131696731783,10.3572214869782,10.6967722820118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8323655.24945394,8.28253302420489,5.01669612457044,9.35772834718227,6.62051499099471,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1
18869446.5403798,8.25564670283347,8.90939277154393,5.98249415820464,9.17154440749437,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1
8496452.03612852,10.0375001414213,10.3095629776362,11.6704028178938,5.72428348544054,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
35329106.397882,11.1724895236548,9.25767171545886,7.54819655441679,11.2963809196372,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1
13213641.317622,6.62503720307723,9.58036336046644,9.28461011918262,7.26985004334711,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1
14968023.9508205,9.06884743878618,11.7946869030129,5.64967356645502,6.92327408771962,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1
14296813.8768861,6.27189774159342,9.82750912150368,7.1088218211662,8.16164030763321,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1
10514159.7323992,9.06727071385831,8.72412258409895,9.07236898061819,10.6089798316825,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
12001781.1713588,7.57904671831056,11.832945633214,5.4441118282266,7.94458696735092,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16920870.3127206,8.38595010852441,6.77056417800486,10.8503075216431,11.3314724916127,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
12356641.2154538,10.6386563808192,9.58154921187088,10.2044490461703,7.70934715121984,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1
8834117.96229465,10.3851366727613,6.24414311535656,6.79953888175078,5.02533422945999,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
16774585.1475932,11.665951838484,11.7181292497553,11.9314300122205,10.1226984665263,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
17391132.3266468,6.16445065406151,7.33194252080284,9.88711085775867,9.29189343424514,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
11447096.6780543,8.35144790518098,10.5489590261132,11.7626017536968,5.48630839074031,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0
15584275.3858295,6.41595884831622,5.40682987845503,11.0122633641586,9.79148310841992,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
6754982.82823645,8.57338274200447,5.54830204928294,8.7972764512524,9.16362215136178,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
12192657.5341778,7.89232241967693,10.1051043043844,8.85904594999738,7.50281835929491,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1
20005623.0234612,8.93824213603511,11.6123085264117,6.36028394475579,8.85222060303204,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
25089769.3922063,11.9838285502046,9.7763583662454,9.75181915541179,11.9961959037464,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1
8812786.79460257,7.0138795718085,6.4251847686246,6.6762954951264,9.1189789683558,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
18015343.6440774,6.26214105915278,11.6547573793214,6.21442957432009,5.51770842634141,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
29931840.4796375,11.4587576927152,10.6428106948733,8.62577175209299,8.74899848527275,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0
9998520.39902839,10.9507803933229,8.35894027655013,9.32229856587946,7.98657143884338,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
9072474.45357337,6.09605120355263,5.02304681087844,7.2737296668347,5.49357683211565,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
8929822.24028494,9.81466103624552,6.03574037738144,5.84485031571239,5.77785435062833,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1
15307928.9248803,11.9898487052415,8.46593949268572,8.50977863604203,9.68882547528483,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
14161266.7250039,11.0143694675062,11.1668478995562,8.80629062280059,5.97664280957542,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
4120978.66813814,5.81701637618244,5.54090928891674,8.82843168871477,6.4413056159392,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0
1226722.40985769,6.27282313397154,5.0070259005297,8.12307564169168,6.11272686906159,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1
5125205.64270393,5.52169694914483,8.76064130477607,10.2021500461269,5.07448735856451,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0
9250170.47156228,5.39069739915431,5.11711311317049,5.99874990363605,11.1780092751142,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
14684070.0172136,9.91012707375921,10.5303471735679,6.85205334844068,9.77513168472797,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
3850965.87385345,7.11888406123035,5.80663852905855,5.74561595311388,7.55458322865888,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
7226764.86763399,6.08185135177337,7.65972559223883,7.97938636736944,8.52160201291554,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
6712928.71616017,10.2881168271415,8.07615795312449,9.07270157523453,8.26722646155395,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
9912816.39130279,8.21443864726461,10.8430000690278,9.43672558665276,7.04144443711266,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
4764318.03088787,5.55809382651933,5.54990163235925,5.20842490508221,6.25557920103893,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8378769.18091992,9.83410842134617,7.46545566036366,9.90522567881271,10.1261476674117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
10984316.0110026,8.33252548333257,7.15738271968439,10.6270121401176,5.82389147975482,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1
28678602.5694866,6.71006431779824,10.5249285374302,6.89175470569171,10.4843267141841,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6265073.34958399,11.961891137762,10.9443211744074,7.44334770250134,5.5572386351414,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
18698272.137257,8.566780972993,11.8623225002084,6.05452208430506,9.32534805801697,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0
17943526.6560693,6.74645801703446,5.80607401672751,5.22493828018196,11.9556362812873,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
19791183.280993,7.00423289369792,10.1608251670841,8.17411658656783,8.21117322915234,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
26210353.506401,10.5381196546368,11.4658131385222,10.2517649489455,11.222563145915,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
6642173.99652732,10.0381833938882,6.68682619277388,5.20283822203055,8.50319796660915,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
4243497.00250528,11.4472380953375,5.57343371561728,5.64753563934937,7.61664930148982,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1
25568497.0669315,5.56086548580788,11.7589996501338,7.92184261255898,8.97603474091738,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1
24535532.2925477,10.7634844621643,7.28150649787858,10.9181072362699,9.31557477917522,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
6343619.75651908,11.8956536068581,7.66898114420474,6.16663091722876,5.20603323052637,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1
13412537.2911606,9.71279171505012,6.98217616579495,8.37157807988115,6.33495553699322,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24738267.3134642,6.87849533022381,11.0044504995458,5.12866564420983,6.79411361552775,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0
2566464.95856125,6.32625108072534,5.53215275192633,5.83662720723078,7.96376530756243,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1
11009893.1167269,5.51187873794697,8.35826251655817,5.40209247218445,7.82319921255112,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
8695887.12369926,11.7676787122618,5.08811093727127,8.84456399688497,6.3592752427794,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0
2961264.59883872,10.7777703746688,8.75604908890091,7.64384534955025,5.8770428665448,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1
8392873.53209195,7.76028170995414,6.00815245509148,7.8952031689696,6.03742977627553,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
21988704.3544387,9.61903458531015,10.8385002163704,10.4977237372659,10.1052032748703,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
7324191.92661984,6.77995550492778,8.94807785796002,9.78310362412594,6.34447073796764,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
11662535.6577698,10.8002628807444,11.8553376938216,9.01898000435904,5.9012684635818,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1
19101288.8085033,8.73179501085542,8.22655751765706,7.10235750582069,10.3801482538693,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
6625346.37432852,7.64630380412564,8.24924431880936,7.13960314169526,5.16205117362551,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
21448892.5615918,7.47648245887831,9.60454349219799,6.07197256362997,7.55128716677427,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
14161891.3187652,9.62562076677568,8.75014066579752,8.2559391958639,7.66420166916214,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
6045124.05956402,8.79045457090251,6.78426204365678,8.755842293147,6.99264753819443,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
19071153.3506441,7.71548437257297,10.4533617412671,6.80251219146885,6.85223924019374,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
16832283.0976026,10.0997165385634,9.96024727774784,9.23642634507269,8.15696124220267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
9245108.77440001,9.82513215276413,7.92996022151783,5.53299768851139,10.0620231747162,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1
13008206.8553018,5.60032926662825,5.27415372687392,6.93215040466748,9.49745746073313,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1
25825200.4574341,5.32510461471975,11.3011623455677,10.7038748750929,10.253739038948,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
21198527.5651804,7.7265334262047,11.0817172166426,11.7479318585247,10.594349733321,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
18812862.5773337,7.29821658181027,9.25081568560563,11.0282845874317,6.69028343516402,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
7078478.258262,8.45903449179605,6.52045221976005,6.20519450749271,10.243033866398,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
2390646.97310867,5.55179646448232,5.35004010028206,8.60627920483239,7.58435161295347,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
39514305.6756756,5.94354990683496,10.9824604636524,11.1706310152076,10.9230925536249,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1
16949209.1560717,5.7889971267432,11.1310087528545,7.0339753460139,7.54935490433127,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
8314266.50921631,7.76301624043845,5.55289219855331,9.10334999416955,8.73813733132556,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
24449183.7601662,5.59475021273829,10.7204079790972,8.28298458876088,11.5630790567957,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
4410409.8736288,10.5975270811468,6.54198212805204,9.59420339157805,7.76354456925765,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
20352991.7181596,10.3823775157798,8.50550411827862,5.06709085451439,5.64138087141328,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1
33095748.6171761,5.55745668476447,10.3266456697602,6.70007770112716,11.0135296224616,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
15276185.127309,10.6875434410758,10.3590558904689,5.446080831578,7.87281942856498,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
5708403.75490652,6.97440620604903,7.3050105466973,6.32305362750776,7.20746815158054,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1
39924836.3854159,11.2172741550021,8.5786361687351,7.37058546021581,11.5163966759574,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
32411925.8357105,5.03420745301992,9.54871822684072,9.82849238207564,11.1878876280971,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1
31529150.0038098,7.6868822525721,10.1136672797147,9.04772705561481,11.9146398929879,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
10289037.8405581,5.6306208295282,6.09638411924243,6.6239289813675,5.61772388732061,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
9410612.5937541,10.5377355904784,9.58474980248138,9.37779023428448,9.10843542125076,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
19589293.5311645,7.45646963571198,10.8412062381394,10.8416030686349,10.0928069236688,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
2865963.31207119,11.5876706743147,5.7593455251772,7.36475170217454,7.82768948026933,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14343184.341458,9.14392743213102,6.08158770320006,11.3346298236866,7.90158912283368,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
14038364.5377353,6.86319352663122,10.6475164240692,11.7328839409165,8.47657025279477,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
15441012.2442387,6.40766042121686,10.3750070300885,6.75930262426846,11.0341856225859,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
19430823.7772743,6.02121829660609,10.5942439306527,8.58011079882272,10.7973721374292,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
35644577.2631317,9.15109515585937,8.9518132917583,6.21295388974249,10.5251350773033,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
7028187.20689516,7.99758522817865,5.5394170389045,9.56585119385272,8.75982069969177,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1
8891945.74989572,11.2435396164656,7.12564357183874,9.65888302354142,6.64029444754124,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
10121189.5010323,9.13825470465235,6.58364592050202,5.29136284207925,9.47435676655732,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0
14485936.9149876,8.57894605840556,9.26967890118249,11.6505079558119,7.00346859218553,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
21803718.5377404,6.85954256122932,9.18178239371628,11.5983092803508,7.29469295707531,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
21179735.6545182,5.99948172457516,10.6182492647786,8.52208611997776,7.17276932904497,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
22975603.2056365,9.12483853450976,8.54467887594365,7.88979258411564,9.47034611739218,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
2722868.68733922,11.8206262825988,11.1051215485204,10.3312919302844,5.43492408143356,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1
